id,student_id,course_id
3669,6281,2
3670,8325,16
3671,1149,5
3672,4397,11
3673,3855,12
3674,809,7
3675,7407,5
3676,9759,13
3677,5898,13
3678,4477,10
3679,7589,15
3680,7878,5
3681,9772,2
3682,7387,11
3683,7727,12
3684,3343,12
3685,5576,17
3686,4284,12
3687,3514,2
3688,3219,7
3689,6063,14
3690,2214,4
3691,7398,9
3692,7321,6
3693,5333,7
3694,1535,1
3695,128,7
3696,4804,5
3697,9068,9
3698,4896,7
3699,1986,6
3700,6239,16
3701,2111,10
3702,6668,14
3703,3264,17
3704,4743,14
3705,6351,8
3706,7538,12
3707,710,4
3708,6902,1
3709,531,4
3710,6128,12
3711,5032,14
3712,1774,1
3713,379,13
3714,6819,7
3715,5393,14
3716,7614,13
3717,8325,14
3718,9239,12
3719,5991,4
3720,9892,6
3721,1414,5
3722,9422,11
3723,1198,10
3724,5616,13
3725,5897,13
3726,9824,1
3727,9774,11
3728,5902,17
3729,6929,14
3730,8064,9
3731,7514,5
3732,4315,3
3733,9772,10
3734,956,13
3735,7441,14
3736,3276,14
3737,8330,7
3738,5437,7
3739,6647,13
3740,8053,6
3741,8787,14
3742,5526,5
3743,8489,17
3744,8978,8
3745,6873,13
3746,7524,8
3747,3133,14
3748,4690,13
3749,8525,1
3750,4613,9
3751,6428,13
3752,585,11
3753,7158,10
3754,4982,13
3755,486,12
3756,1653,13
3757,3072,1
3758,1429,5
3759,9231,14
3760,7314,10
3761,6306,12
3762,124,7
3763,8439,9
3764,6698,11
3765,9954,13
3766,332,11
3767,9720,14
3768,6019,9
3769,266,14
3770,6014,5
3771,9491,12
3772,7067,10
3773,7004,13
3774,46,14
3775,9785,15
3776,6110,8
3777,8983,14
3778,2020,11
3779,8052,13
3780,5044,13
3781,144,10
3782,1671,7
3783,6737,9
3784,4979,8
3785,7330,12
3786,6369,14
3787,5016,9
3788,1329,1
3789,7654,7
3790,5547,12
3791,3349,6
3792,5092,4
3793,6453,8
3794,2714,12
3795,4974,9
3796,2822,7
3797,4558,12
3798,2228,8
3799,2689,9
3800,8993,11
3801,7158,7
3802,2449,7
3803,9414,10
3804,4452,12
3805,2475,14
3806,4686,15
3807,6469,7
3808,4626,1
3809,4978,6
3810,7566,5
3811,7576,11
3812,5440,11
3813,109,12
3814,2944,12
3815,3072,13
3816,4771,10
3817,4150,7
3818,3171,13
3819,882,10
3820,9162,3
3821,8549,12
3822,1308,14
3823,5696,16
3824,9918,14
3825,4425,11
3826,1716,17
3827,2713,9
3828,8314,7
3829,9836,17
3830,9744,5
3831,2473,10
3832,6554,11
3833,275,11
3834,5929,8
3835,6852,11
3836,4555,11
3837,9772,16
3838,2255,1
3839,5958,13
3840,3724,8
3841,5869,3
3842,8140,7
3843,4341,7
3844,2613,11
3845,3661,11
3846,9286,11
3847,9702,10
3848,6708,12
3849,1354,13
3850,2858,12
3851,8469,9
3852,2454,11
3853,8830,11
3854,802,12
3855,7313,14
3856,7143,14
3857,4641,11
3858,6271,11
3859,8264,5
3860,6508,7
3861,2652,17
3862,8668,14
3863,3485,5
3864,6201,13
3865,1249,7
3866,8752,15
3867,648,13
3868,868,5
3869,2838,11
3870,2845,13
3871,8476,7
3872,417,17
3873,8130,14
3874,906,11
3875,2089,12
3876,9923,6
3877,723,12
3878,3134,5
3879,958,5
3880,4625,16
3881,4629,14
3882,6583,9
3883,5816,10
3884,7963,8
3885,5827,10
3886,3092,11
3887,1501,1
3888,2347,1
3889,2575,6
3890,6777,10
3891,3464,17
3892,7989,17
3893,135,13
3894,9229,8
3895,750,10
3896,4653,6
3897,2459,12
3898,7773,9
3899,4983,6
3900,5879,11
3901,1716,13
3902,9482,10
3903,4358,8
3904,4290,2
3905,2109,3
3906,7471,11
3907,7267,3
3908,1017,11
3909,7539,11
3910,6966,12
3911,4946,12
3912,7221,9
3913,4128,9
3914,7375,13
3915,5534,5
3916,7093,12
3917,812,5
3918,7118,3
3919,8003,13
3920,8798,1
3921,4693,10
3922,5545,6
3923,6196,7
3924,3458,7
3925,2913,13
3926,2096,14
3927,8795,3
3928,4734,11
3929,8847,10
3930,34,11
3931,4451,15
3932,6473,4
3933,8576,11
3934,242,7
3935,4852,10
3936,9754,15
3937,341,17
3938,1391,11
3939,88,5
3940,1301,6
3941,2887,14
3942,2018,2
3943,2993,14
3944,4606,2
3945,7143,10
3946,1179,11
3947,852,10
3948,6456,5
3949,4745,1
3950,4897,12
3951,5393,16
3952,5620,10
3953,8977,12
3954,3536,5
3955,5129,11
3956,9483,7
3957,9414,3
3958,5183,13
3959,4977,13
3960,4039,13
3961,2796,10
3962,3366,4
3963,1599,10
3964,6119,11
3965,4987,14
3966,7743,1
3967,1865,9
3968,9555,14
3969,5600,13
3970,9237,13
3971,7777,8
3972,292,13
3973,8038,12
3974,8090,10
3975,3870,17
3976,8196,11
3977,7678,17
3978,487,10
3979,7464,7
3980,4287,8
3981,1299,9
3982,8946,10
3983,4686,1
3984,5741,7
3985,1296,12
3986,9198,9
3987,4045,12
3988,2288,14
3989,9412,7
3990,153,6
3991,7029,3
3992,522,11
3993,3221,6
3994,8000,14
3995,7528,10
3996,153,16
3997,8592,5
3998,9348,14
3999,198,9
4000,6200,4
4001,5686,12
4002,9905,6
4003,1703,13
4004,5486,11
4005,9841,12
4006,9366,3
4007,4729,14
4008,9691,12
4009,4982,10
4010,4678,15
4011,9341,6
4012,3867,12
4013,5393,11
4014,4282,12
4015,5802,14
4016,6371,14
4017,9451,10
4018,5495,1
4019,7205,9
4020,7153,8
4021,1591,14
4022,383,12
4023,4751,15
4024,3963,16
4025,6278,6
4026,7012,6
4027,6720,13
4028,5208,11
4029,7798,10
4030,7736,2
4031,2194,13
4032,6304,7
4033,6756,16
4034,3595,6
4035,1112,9
4036,7251,9
4037,3092,9
4038,9920,1
4039,5080,8
4040,5182,5
4041,3851,16
4042,509,13
4043,3961,14
4044,8765,6
4045,5196,3
4046,3473,15
4047,3039,14
4048,1745,13
4049,647,8
4050,13,15
4051,367,13
4052,621,7
4053,1580,12
4054,6248,9
4055,2946,13
4056,8661,3
4057,71,17
4058,6139,17
4059,9563,8
4060,3852,5
4061,8887,4
4062,2553,7
4063,1324,13
4064,8064,14
4065,9402,11
4066,2565,6
4067,7723,13
4068,3437,2
4069,9743,7
4070,4419,15
4071,728,10
4072,6350,12
4073,345,7
4074,5028,6
4075,784,11
4076,7716,8
4077,2350,12
4078,8802,10
4079,2843,16
4080,7661,12
4081,5735,8
4082,6165,12
4083,5448,16
4084,3631,9
4085,3564,6
4086,5473,9
4087,3454,5
4088,180,12
4089,9731,10
4090,5389,3
4091,7651,12
4092,562,7
4093,6558,3
4094,2597,13
4095,4475,3
4096,7079,14
4097,470,13
4098,3122,7
4099,5372,14
4100,1116,10
4101,1486,2
4102,1191,8
4103,1868,12
4104,9730,17
4105,1196,14
4106,9330,6
4107,1524,5
4108,8649,16
4109,2285,5
4110,9736,16
4111,9599,14
4112,7868,5
4113,5455,6
4114,7597,11
4115,4693,17
4116,3988,7
4117,9586,13
4118,1954,13
4119,3239,10
4120,4892,17
4121,6567,5
4122,9173,8
4123,6614,4
4124,6361,9
4125,9395,10
4126,2839,14
4127,4295,11
4128,9803,5
4129,9640,11
4130,7869,3
4131,5008,13
4132,1694,16
4133,9908,17
4134,5515,1
4135,737,7
4136,3282,5
4137,5515,11
4138,5367,12
4139,209,12
4140,1017,14
4141,9568,10
4142,9098,7
4143,5534,12
4144,2928,14
4145,4235,4
4146,6753,4
4147,2411,5
4148,2656,5
4149,8349,11
4150,4218,9
4151,1099,14
4152,4904,8
4153,7124,11
4154,4568,11
4155,816,4
4156,1820,6
4157,2795,17
4158,1563,1
4159,5143,12
4160,6730,4
4161,9285,13
4162,5099,10
4163,6824,14
4164,1227,13
4165,4403,12
4166,6339,12
4167,3369,8
4168,7085,8
4169,4432,8
4170,5247,17
4171,1898,6
4172,9218,2
4173,8058,12
4174,2249,1
4175,4890,11
4176,675,6
4177,9525,14
4178,9500,15
4179,5377,9
4180,3911,10
4181,3767,12
4182,1787,10
4183,934,11
4184,4494,16
4185,3333,11
4186,6705,11
4187,5997,12
4188,240,5
4189,3392,6
4190,3752,8
4191,6412,8
4192,6787,2
4193,9195,8
4194,9287,5
4195,8877,17
4196,1074,2
4197,7739,9
4198,6338,14
4199,3382,13
4200,2655,9
4201,6474,10
4202,3403,2
4203,224,8
4204,1441,11
4205,4450,2
4206,683,5
4207,3103,10
4208,9991,4
4209,5003,13
4210,7903,13
4211,6784,8
4212,4964,2
4213,6827,14
4214,9193,2
4215,1035,17
4216,3267,10
4217,7526,10
4218,6813,8
4219,345,16
4220,8129,6
4221,2763,13
4222,3161,15
4223,4893,5
4224,2537,2
4225,7109,4
4226,8174,15
4227,2579,17
4228,3685,17
4229,7536,13
4230,9823,14
4231,8843,9
4232,9526,5
4233,2866,11
4234,3350,8
4235,201,7
4236,801,12
4237,1749,9
4238,2517,6
4239,8830,9
4240,499,12
4241,3030,12
4242,6514,16
4243,2132,8
4244,4026,14
4245,1574,9
4246,9813,17
4247,886,7
4248,8420,13
4249,5071,5
4250,2346,5
4251,9427,3
4252,8842,12
4253,3801,8
4254,4355,17
4255,6571,8
4256,2542,6
4257,272,2
4258,7526,8
4259,2595,11
4260,2297,17
4261,906,3
4262,2522,11
4263,6480,9
4264,7483,14
4265,8567,11
4266,9084,13
4267,9955,14
4268,8467,4
4269,6424,9
4270,8249,11
4271,2678,12
4272,6748,5
4273,688,6
4274,6139,13
4275,4251,13
4276,5581,2
4277,3830,9
4278,6289,13
4279,3110,2
4280,7108,13
4281,7135,17
4282,8492,10
4283,7723,3
4284,2254,12
4285,6787,9
4286,3925,5
4287,7680,13
4288,3444,10
4289,4400,10
4290,8821,15
4291,2855,12
4292,8154,8
4293,4933,16
4294,5416,12
4295,9327,13
4296,2330,8
4297,2144,15
4298,8207,5
4299,2150,11
4300,9427,5
4301,156,7
4302,1581,17
4303,7773,6
4304,6622,13
4305,6347,11
4306,3346,15
4307,5323,10
4308,6051,9
4309,3674,9
4310,5062,2
4311,2989,14
4312,7703,5
4313,9041,17
4314,5875,6
4315,9809,17
4316,3780,12
4317,3906,7
4318,3411,5
4319,2192,10
4320,3552,5
4321,3747,5
4322,3471,12
4323,4199,6
4324,5628,9
4325,6730,13
4326,7284,11
4327,3147,10
4328,4296,5
4329,5009,8
4330,6666,5
4331,240,13
4332,3440,5
4333,4771,11
4334,2003,8
4335,1050,12
4336,5394,11
4337,5696,11
4338,122,14
4339,9249,6
4340,5518,12
4341,3387,3
4342,2987,7
4343,5308,7
4344,1430,9
4345,5704,4
4346,5995,3
4347,7732,8
4348,6418,3
4349,7010,9
4350,7779,15
4351,7485,11
4352,6996,14
4353,4500,12
4354,9705,3
4355,6459,13
4356,8622,7
4357,6236,9
4358,6550,4
4359,7705,12
4360,5187,10
4361,5059,5
4362,1524,15
4363,3458,12
4364,9141,17
4365,8557,5
4366,4425,10
4367,1020,8
4368,9406,7
4369,8733,14
4370,8995,17
4371,3551,12
4372,9947,13
4373,6762,13
4374,7051,9
4375,206,13
4376,3077,14
4377,931,11
4378,530,6
4379,1339,12
4380,9210,13
4381,5913,1
4382,8395,5
4383,9498,7
4384,2025,9
4385,6456,12
4386,8281,14
4387,3991,3
4388,4142,11
4389,3793,5
4390,9831,10
4391,7929,13
4392,8305,7
4393,579,8
4394,3804,17
4395,6550,9
4396,8513,13
4397,8280,6
4398,8040,6
4399,6264,8
4400,6677,17
4401,3714,11
4402,1077,8
4403,2460,5
4404,9158,3
4405,7388,8
4406,8288,13
4407,9790,3
4408,1402,12
4409,7790,7
4410,9592,15
4411,2339,17
4412,523,13
4413,2677,9
4414,6031,6
4415,5610,14
4416,7306,6
4417,8643,15
4418,409,12
4419,107,11
4420,2863,16
4421,4841,17
4422,6501,9
4423,2945,1
4424,9843,8
4425,6051,14
4426,3429,6
4427,5593,9
4428,1505,14
4429,4846,13
4430,506,15
4431,9771,17
4432,5260,14
4433,3326,12
4434,450,11
4435,3575,11
4436,1906,7
4437,1512,10
4438,639,10
4439,6569,8
4440,2909,13
4441,6142,6
4442,9574,2
4443,7640,9
4444,8254,6
4445,3743,9
4446,3490,14
4447,8279,5
4448,9580,9
4449,6810,6
4450,4211,10
4451,6368,9
4452,1484,5
4453,1412,12
4454,2309,11
4455,1562,8
4456,4591,10
4457,3376,8
4458,8980,9
4459,4816,6
4460,6253,6
4461,3805,9
4462,4991,14
4463,3514,8
4464,2106,13
4465,381,17
4466,5477,2
4467,5489,12
4468,3917,11
4469,1071,7
4470,2553,11
4471,7098,12
4472,2826,12
4473,4699,14
4474,3115,1
4475,3094,13
4476,7740,5
4477,7059,13
4478,1730,11
4479,586,14
4480,3003,3
4481,8735,10
4482,6150,14
4483,8074,9
4484,2054,7
4485,7149,6
4486,6674,13
4487,4483,9
4488,644,13
4489,752,12
4490,8245,9
4491,9156,15
4492,8251,5
4493,4999,10
4494,7534,3
4495,7777,13
4496,2405,11
4497,834,5
4498,3418,9
4499,3237,5
4500,9943,7
4501,6874,17
4502,782,6
4503,853,12
4504,3334,14
4505,5850,11
4506,9170,6
4507,9614,6
4508,4973,16
4509,1981,10
4510,708,9
4511,1375,2
4512,3268,7
4513,6343,10
4514,1249,12
4515,106,5
4516,4450,17
4517,5334,9
4518,4364,9
4519,6877,17
4520,7627,10
4521,9014,15
4522,2336,6
4523,5408,13
4524,5144,14
4525,2000,8
4526,1201,11
4527,256,10
4528,4299,13
4529,5419,12
4530,5879,16
4531,4212,11
4532,6764,13
4533,8016,13
4534,3958,5
4535,694,9
4536,5647,15
4537,764,6
4538,972,15
4539,1737,14
4540,5986,17
4541,292,13
4542,7705,14
4543,5341,12
4544,2794,17
4545,7628,10
4546,166,13
4547,4834,9
4548,1976,6
4549,1794,11
4550,7085,1
4551,7387,12
4552,887,7
4553,4374,10
4554,4546,6
4555,370,9
4556,7499,15
4557,478,6
4558,6700,5
4559,766,5
4560,184,11
4561,1830,6
4562,7404,2
4563,8240,13
4564,3909,7
4565,706,9
4566,6077,3
4567,6004,14
4568,9787,1
4569,5276,9
4570,8455,9
4571,6557,1
4572,4888,13
4573,5611,10
4574,9197,6
4575,5435,14
4576,7337,11
4577,9611,5
4578,4345,11
4579,158,13
4580,3257,13
4581,5725,5
4582,9156,7
4583,5129,12
4584,445,14
4585,8011,10
4586,7471,11
4587,2407,11
4588,821,12
4589,2030,13
4590,355,13
4591,1641,15
4592,2961,10
4593,3287,14
4594,7386,17
4595,5833,14
4596,5066,6
4597,7651,7
4598,3227,14
4599,4189,12
4600,7716,11
4601,6466,15
4602,8957,5
4603,3592,12
4604,1836,7
4605,53,7
4606,8426,11
4607,5160,10
4608,709,12
4609,5088,12
4610,2592,13
4611,6214,7
4612,2080,5
4613,9940,10
4614,5448,11
4615,376,9
4616,5087,14
4617,5762,4
4618,7137,12
4619,2362,13
4620,6706,13
4621,9204,14
4622,6965,14
4623,396,11
4624,1405,17
4625,8697,7
4626,3148,7
4627,8720,17
4628,3844,14
4629,9145,2
4630,8744,11
4631,874,16
4632,9376,7
4633,7989,11
4634,3171,10
4635,9220,12
4636,6019,14
4637,6905,13
4638,4272,14
4639,5790,15
4640,4450,13
4641,8149,6
4642,7174,9
4643,9292,13
4644,4051,14
4645,4791,14
4646,9317,2
4647,3791,11
4648,3562,9
4649,2576,16
4650,4886,17
4651,9808,13
4652,2865,14
4653,6671,4
4654,5112,16
4655,2150,14
4656,7147,10
4657,8239,13
4658,5379,12
4659,3189,1
4660,2321,17
4661,4542,17
4662,5854,17
4663,4490,6
4664,5133,11
4665,1431,9
4666,411,8
4667,111,10
4668,4437,17
4669,8938,14
4670,454,7
4671,575,13
4672,9531,9
4673,8068,14
4674,3496,4
4675,2773,12
4676,2276,12
4677,4867,14
4678,266,14
4679,6316,12
4680,4222,13
4681,1339,17
4682,8239,14
4683,590,8
4684,8691,7
4685,3882,6
4686,7443,10
4687,9249,4
4688,1071,16
4689,1301,17
4690,3053,11
4691,482,12
4692,8585,16
4693,6696,11
4694,4429,12
4695,2604,9
4696,9814,8
4697,5035,6
4698,388,11
4699,7521,9
4700,3513,17
4701,3255,12
4702,6360,6
4703,9096,11
4704,6795,17
4705,9778,10
4706,5598,9
4707,4752,2
4708,5069,5
4709,6756,5
4710,1541,7
4711,2208,12
4712,7026,5
4713,1586,8
4714,9595,14
4715,1123,11
4716,3936,5
4717,6416,12
4718,6658,10
4719,5568,11
4720,680,13
4721,7895,8
4722,6689,12
4723,9870,5
4724,5205,14
4725,2975,13
4726,2406,12
4727,2185,5
4728,4970,11
4729,7174,12
4730,9290,17
4731,9212,10
4732,5787,7
4733,6685,6
4734,9087,10
4735,8237,7
4736,2904,17
4737,8448,7
4738,7304,5
4739,9855,10
4740,4441,10
4741,6494,15
4742,110,16
4743,2337,1
4744,3947,10
4745,9452,14
4746,4666,13
4747,2707,14
4748,8779,5
4749,3613,13
4750,2713,8
4751,3193,13
4752,2270,6
4753,5036,5
4754,4362,7
4755,6383,10
4756,9051,3
4757,2151,17
4758,1914,13
4759,7500,12
4760,8945,9
4761,6553,13
4762,2063,14
4763,5757,13
4764,8125,14
4765,7850,10
4766,1739,2
4767,827,12
4768,8359,11
4769,6211,3
4770,5653,10
4771,8796,14
4772,9644,13
4773,9011,9
4774,4345,13
4775,4623,17
4776,8662,8
4777,344,14
4778,145,11
4779,6805,6
4780,1977,9
4781,7735,14
4782,7423,12
4783,1543,8
4784,9195,5
4785,1954,6
4786,6644,17
4787,4961,5
4788,4092,12
4789,7687,13
4790,552,14
4791,4656,11
4792,5522,12
4793,6275,12
4794,3161,14
4795,8651,17
4796,7600,10
4797,795,17
4798,3922,10
4799,3435,1
4800,640,13
4801,8607,8
4802,202,1
4803,9058,4
4804,871,2
4805,3187,3
4806,8083,10
4807,258,12
4808,4329,16
4809,6268,17
4810,1993,13
4811,3806,9
4812,2159,14
4813,4615,8
4814,3717,12
4815,3947,13
4816,4157,6
4817,7112,6
4818,5245,11
4819,3519,14
4820,1303,14
4821,3530,13
4822,7217,8
4823,6069,17
4824,5679,11
4825,1264,7
4826,2291,14
4827,2692,9
4828,6494,15
4829,6143,12
4830,9845,8
4831,1384,12
4832,8571,7
4833,6424,7
4834,4258,12
4835,8047,5
4836,821,13
4837,5102,14
4838,1517,6
4839,8946,14
4840,7451,9
4841,410,5
4842,1469,11
4843,389,13
4844,2522,5
4845,6634,16
4846,5506,14
4847,4311,14
4848,8069,10
4849,1587,2
4850,5925,14
4851,3433,13
4852,2301,9
4853,572,3
4854,8038,12
4855,8001,11
4856,6494,4
4857,3769,8
4858,8709,13
4859,5250,5
4860,6788,11
4861,796,9
4862,3998,5
4863,6480,13
4864,3814,9
4865,8289,4
4866,2969,7
4867,9432,7
4868,7174,14
4869,877,6
4870,388,14
4871,8002,9
4872,2,11
4873,5114,13
4874,7158,7
4875,1195,9
4876,7558,12
4877,2606,6
4878,9546,13
4879,8107,12
4880,9814,3
4881,287,8
4882,5042,13
4883,1474,13
4884,6632,5
4885,4558,17
4886,9715,11
4887,9257,6
4888,2019,2
4889,5974,9
4890,6793,8
4891,5961,15
4892,3900,5
4893,1255,11
4894,1994,12
4895,5683,13
4896,6659,11
4897,9839,8
4898,2537,7
4899,4999,9
4900,9909,14
4901,9828,5
4902,8937,12
4903,1656,4
4904,6462,6
4905,5781,17
4906,7137,14
4907,7794,10
4908,1584,15
4909,4801,7
4910,5143,13
4911,1726,11
4912,3884,8
4913,5035,16
4914,6309,6
4915,1694,1
4916,3860,9
4917,3049,14
4918,9092,12
4919,24,10
4920,5374,10
4921,9980,14
4922,2012,13
4923,601,15
4924,1720,6
4925,8104,9
4926,8535,12
4927,9200,13
4928,2078,8
4929,1788,8
4930,4788,4
4931,1398,11
4932,2540,14
4933,6834,14
4934,187,2
4935,6818,5
4936,5872,13
4937,2500,12
4938,1600,12
4939,3732,12
4940,9253,17
4941,6654,15
4942,838,7
4943,3693,11
4944,2466,9
4945,7697,9
4946,2186,5
4947,3373,13
4948,5462,17
4949,8856,14
4950,9085,11
4951,8109,16
4952,6014,12
4953,6207,7
4954,8020,13
4955,9316,14
4956,3632,12
4957,9702,9
4958,285,13
4959,7625,10
4960,7361,2
4961,3078,3
4962,8098,8
4963,9386,14
4964,2372,13
4965,9653,17
4966,997,6
4967,4551,2
4968,1174,1
4969,1799,14
4970,8387,11
4971,1614,10
4972,8836,12
4973,3025,6
4974,8221,11
4975,6764,5
4976,3585,7
4977,2140,8
4978,7650,5
4979,2544,7
4980,1021,16
4981,2620,5
4982,698,10
4983,4022,11
4984,7697,11
4985,9312,9
4986,9714,10
4987,4508,12
4988,9370,10
4989,979,13
4990,9093,11
4991,2800,14
4992,5701,10
4993,4192,11
4994,5464,7
4995,1234,3
4996,8519,10
4997,2911,11
4998,6460,12
4999,4034,11
5000,5332,8
5001,6536,3
5002,5559,6
5003,7546,9
5004,7309,1
5005,1884,14
5006,8022,14
5007,2818,13
5008,6867,13
5009,2771,17
5010,1846,13
5011,108,9
5012,6630,6
5013,1853,16
5014,1643,15
5015,6900,5
5016,3479,3
5017,7120,12
5018,9834,1
5019,9718,10
5020,4328,14
5021,1201,9
5022,1414,9
5023,2042,12
5024,6334,17
5025,2610,14
5026,4969,10
5027,6089,11
5028,1233,11
5029,7155,10
5030,9099,7
5031,6121,10
5032,1722,4
5033,496,9
5034,5075,5
5035,9060,13
5036,3935,12
5037,613,10
5038,1221,10
5039,5546,13
5040,4075,11
5041,7660,11
5042,554,8
5043,4050,14
5044,9707,14
5045,6951,7
5046,58,9
5047,2195,13
5048,944,11
5049,9903,5
5050,7767,6
5051,4263,5
5052,2463,7
5053,4739,10
5054,4156,7
5055,767,9
5056,7834,13
5057,3305,7
5058,5884,6
5059,2901,10
5060,9319,13
5061,6535,7
5062,7282,15
5063,3502,14
5064,6317,8
5065,915,7
5066,7629,9
5067,7060,13
5068,4261,2
5069,8090,14
5070,296,11
5071,31,1
5072,6929,3
5073,7299,16
5074,3527,13
5075,7924,15
5076,7539,11
5077,3560,16
5078,3716,5
5079,4731,2
5080,3631,11
5081,5332,8
5082,2645,12
5083,9400,7
5084,9046,12
5085,5814,13
5086,8157,10
5087,2225,7
5088,7019,12
5089,3553,10
5090,3027,8
5091,7552,2
5092,6794,6
5093,3719,8
5094,3994,10
5095,5030,13
5096,6515,4
5097,6900,8
5098,8788,13
5099,8897,10
5100,3386,8
5101,9519,9
5102,4630,8
5103,9529,14
5104,2692,10
5105,6085,14
5106,2352,10
5107,3532,5
5108,4144,12
5109,6300,12
5110,8341,10
5111,6075,13
5112,3277,11
5113,1543,4
5114,7129,11
5115,3713,9
5116,5471,14
5117,9282,8
5118,4669,12
5119,4722,12
5120,500,14
5121,3033,5
5122,5484,17
5123,4576,12
5124,3636,13
5125,2541,13
5126,6614,1
5127,9420,14
5128,6104,7
5129,779,6
5130,5143,8
5131,9212,14
5132,8748,8
5133,9614,17
5134,81,12
5135,5918,13
5136,520,15
5137,9088,8
5138,2979,6
5139,487,10
5140,7923,7
5141,4297,10
5142,9708,11
5143,6594,17
5144,846,13
5145,8648,8
5146,7777,2
5147,7216,9
5148,2562,10
5149,2051,17
5150,8447,9
5151,4700,12
5152,5929,16
5153,1185,9
5154,4810,11
5155,4904,17
5156,344,5
5157,6457,12
5158,4927,8
5159,7056,13
5160,4848,14
5161,305,8
5162,7294,5
5163,979,5
5164,8362,13
5165,2197,5
5166,5212,12
5167,5081,10
5168,742,5
5169,8139,14
5170,4252,14
5171,7281,11
5172,4570,14
5173,8396,1
5174,3057,8
5175,4503,8
5176,580,17
5177,8606,15
5178,3533,12
5179,2948,13
5180,2088,6
5181,4622,11
5182,1868,14
5183,4194,14
5184,5866,10
5185,2283,6
5186,4045,11
5187,5291,9
5188,7679,6
5189,5830,9
5190,4942,2
5191,463,14
5192,9724,6
5193,7905,17
5194,7309,8
5195,6810,2
5196,9315,4
5197,4077,14
5198,3096,7
5199,2668,8
5200,2693,6
5201,585,17
5202,8567,17
5203,5299,14
5204,2202,9
5205,6913,17
5206,463,12
5207,3842,6
5208,6090,12
5209,5320,6
5210,1037,9
5211,9057,12
5212,8736,11
5213,9501,8
5214,5797,5
5215,8591,13
5216,7321,6
5217,4701,13
5218,8991,6
5219,3167,12
5220,8318,7
5221,1419,13
5222,1681,6
5223,8194,5
5224,2269,7
5225,7719,7
5226,8011,12
5227,4567,6
5228,7057,7
5229,7414,17
5230,8850,12
5231,9425,10
5232,2431,16
5233,2667,5
5234,3409,5
5235,5523,9
5236,457,9
5237,9472,12
5238,4746,9
5239,8469,14
5240,7615,12
5241,3496,7
5242,2259,12
5243,8759,10
5244,2776,17
5245,2168,11
5246,3108,13
5247,1733,13
5248,6507,8
5249,1327,1
5250,8448,14
5251,1151,14
5252,5657,6
5253,9256,11
5254,3802,6
5255,1500,2
5256,6936,12
5257,9412,12
5258,4255,7
5259,7469,9
5260,3820,8
5261,8996,1
5262,343,8
5263,5413,3
5264,5351,2
5265,2106,9
5266,5312,10
5267,1343,12
5268,2134,16
5269,3933,6
5270,4911,7
5271,5503,17
5272,284,16
5273,913,14
5274,328,6
5275,3706,4
5276,1493,11
5277,7529,9
5278,6205,17
5279,3433,6
5280,1205,12
5281,4107,12
5282,5202,13
5283,513,11
5284,7989,11
5285,7508,14
5286,9320,5
5287,3250,11
5288,2376,10
5289,729,13
5290,1410,5
5291,1754,11
5292,3358,9
5293,2916,5
5294,9594,9
5295,1456,16
5296,7682,11
5297,6260,11
5298,7820,8
5299,7661,10
5300,9331,12
5301,9478,10
5302,8901,13
5303,4048,14
5304,917,9
5305,3942,10
5306,4989,16
5307,1866,14
5308,902,16
5309,4345,6
5310,9015,6
5311,9627,9
5312,3460,5
5313,907,13
5314,6747,13
5315,9027,7
5316,5708,15
5317,5627,13
5318,4299,8
5319,5099,2
5320,9131,13
5321,9243,14
5322,4863,13
5323,2515,14
5324,4077,11
5325,9710,7
5326,8101,14
5327,1930,12
5328,8487,12
5329,6026,11
5330,7560,11
5331,3442,14
5332,4271,10
5333,500,10
5334,1325,9
5335,5457,12
5336,8320,13
5337,4591,14
5338,1933,13
5339,4037,6
5340,1641,14
5341,3879,8
5342,7591,16
5343,7809,13
5344,6620,3
5345,3841,17
5346,1952,3
5347,5383,12
5348,5238,12
5349,3634,11
5350,8866,9
5351,5121,16
5352,8349,5
5353,8384,5
5354,3277,4
5355,7569,13
5356,4040,14
5357,2908,14
5358,7961,2
5359,8410,14
5360,6952,9
5361,7848,8
5362,2985,14
5363,3331,3
5364,6610,8
5365,9936,11
5366,6981,13
5367,101,5
5368,650,7
5369,751,5
5370,9097,17
5371,8663,8
5372,8224,9
5373,7741,5
5374,3799,9
5375,1780,6
5376,3012,6
5377,5411,13
5378,2375,14
5379,5327,13
5380,4792,8
5381,633,6
5382,6839,14
5383,636,6
5384,5337,13
5385,8979,17
5386,6881,5
5387,5211,5
5388,7210,13
5389,8924,12
5390,1207,16
5391,5099,10
5392,4877,6
5393,2284,14
5394,3843,6
5395,4779,7
5396,926,14
5397,9313,17
5398,2802,5
5399,1754,14
5400,5842,13
5401,4711,16
5402,2190,17
5403,7531,7
5404,9161,13
5405,4633,11
5406,8708,14
5407,8736,11
5408,4226,8
5409,8550,6
5410,5127,11
5411,2548,15
5412,1713,10
5413,548,17
5414,450,13
5415,895,7
5416,1715,13
5417,567,15
5418,37,3
5419,9651,12
5420,4971,2
5421,770,14
5422,2251,7
5423,1685,13
5424,403,9
5425,8777,6
5426,9323,9
5427,553,9
5428,3242,16
5429,6784,3
5430,633,9
5431,381,6
5432,1088,14
5433,9365,6
5434,780,2
5435,1931,10
5436,1986,5
5437,5291,2
5438,7364,9
5439,1500,7
5440,4594,7
5441,2170,2
